primary_key,caption,hashtag_count,mention_count,Cleaned Caption,Valence,Arousal,complexity_score,Concreteness_Score,Name_x,Sponsored,Json_Name,like_count,comment_count,File Name,Followers,Following,Posts,Category,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,engagement_rate
1219982,"Hey Philly Ladies!!!! I’m hosting a party and YOU’RE invited!!! ❤️❤️❤️❤️ Join me on Wednesday, February 13th for a Galentine’s Day celebration at @autographwayne and enjoy the ultimate GIRL’S NIGHT OUT. Signature cocktails, gift bags, raffles with my favorite local businesses!!! You won’t want to miss this one.
.
.
.
Hurry because tickets are selling FAST! You can get yours by visiting the link in my profile @thesuburbansoapbox .
.
.
.
@fearlessrestaurants @deneenmarcellashes @toucheaccessories @addisonbay @otfpaoli @kendrascott @lauramercier @centermassagepa @zoi_brand @firstandmarley @christineshirleydesigns @dr.brannonclaytor @coolsculpting .
.
#galentinesday #valentinesdaygift #girlsnightout #mainlinemoms #philadelphiablogger #igphilly #igersphilly  #healthymom #theeverygirl #ootdfashion #whatiwore #petitestyle #phillystyle #phillyblogger #phillymag #fashioninspiration #styleinspiration #fashionaddict #mainlineparent https://www.eventbrite.com/o/autograph-brasserie-15026550672 @aroundmainline #waynepa #mainlinefashion @mainlinetoday @phillystylezine @phillymag #phillyevents",23,20,"['hey', 'philly', 'ladies', '’', 'hosting', 'party', '’', 'invited', 'join', 'wednesday', 'february', '13th', 'galentine', '’', 'day', 'celebration', 'enjoy', 'ultimate', 'girl', '’', 'night', 'signature', 'cocktails', 'gift', 'bags', 'raffles', 'favorite', 'local', 'businesses', '’', 'want', 'miss', 'one', 'hurry', 'tickets', 'selling', 'fast', 'get', 'visiting', 'link', 'profile', 'brannonclaytor']",0.7012631578947367,0.5130526315789472,22.9977,3.2363509153948096,thesuburbansoapbox,0,1958489073921699262,190,21,thesuburbansoapbox,11256,2281,2460,Creators & Celebrities,2.001,106.001,80.45100000000001,78.411,12.241,98.841,12.671,56.241,56.241,38.141,27.671000000000003,9.571,8.621,4.811,1.001,4.811,1.001,1.001,1.951,8.621,4.811,3.861,8.621,5.761,1.001,3.861,1.951,10.521,4.811,2.901,4.811,4.811,1.951,1.001,12.431,1.001,3.861,1.001,1.951,2.901,1.001,1.001,1.001,1.001,7.671,7.671,1.001,3.861,2.901,1.001,1.001,1.001,1.001,1.001,15.291,7.671,2.901,1.951,1.001,1.001,1.951,8.621,1.001,1.951,3.861,1.001,1.951,1.001,1.001,1.951,4.811,2.901,1.001,1.951,2.901,1.001,1.951,1.001,1.001,1.001,1.001,1.951,1.001,1.951,1.001,1.001,1.951,1.951,1.001,1.001,1.001,1.001,1.001,1.001,8.621,4.811,1.001,1.951,3.861,1.001,1.001,1.001,6.711,1.001,4.811,1.951,1.951,1.951,1.001,1.001,1.001,70.521,12.431,3.861,1.001,11.481,5.761,41.001,4.811,0.0187455579246624
1219983,"Nothing cozier than a big pot of Homemade Vegetable Minestrone Soup when there’s TWO winter storms on the horizon. .
.
This one is totally stocked in my freezer for comfort food emergencies even though it only takes 30 minutes to make from scratch!
.
.
.
Get the full recipe and more by clicking the link in my profile @thesuburbansoapbox .
.
.
#minestronesoup #soupseason #healthycomfortfood #healthymom #vegetarianrecipes https://thesuburbansoapbox.com/vegetable-minestrone-soup-recipe/  #getinmybelly  #theeverymom #foodielife #phillyfoodie #f52familystyle #foodblogeats #foodblogfeed #feedfeed  #eatingfortheinsta #devourpower #heresmyfood  #gloobyfood #theeverygirlcooks #bhgstylemaker #williamsonoma  @thefeedfeed  @delish #ediblephilly @williamssonoma #mainlinetoday  @thecookfeed  #phillyblogger  #mainlineparent #eatprettythings  @pacificfoods @huntstomatoes @allclad #eatwhatyoulove #foodaholic #foodwinewomen #yougottaeatthis",30,9,"['nothing', 'cozier', 'big', 'pot', 'homemade', 'vegetable', 'minestrone', 'soup', '’', 'two', 'winter', 'storms', 'horizon', 'one', 'totally', 'stocked', 'freezer', 'comfort', 'food', 'emergencies', 'even', 'though', 'takes', '30', 'minutes', 'make', 'scratch', 'get', 'full', 'recipe', 'clicking', 'link', 'profile']",0.64305,0.33575,22.5017,3.4094541848125344,thesuburbansoapbox,0,1958901293021343760,156,8,thesuburbansoapbox,11256,2281,2460,Creators & Celebrities,2.001,94.001,83.37100000000001,15.431,18.191000000000003,36.471,24.251,54.761,60.141,41.861,32.181,5.301,3.151,3.151,1.001,1.001,1.001,1.001,3.151,11.751,5.301,5.301,10.681,3.151,7.451,5.301,2.081,8.531,6.381,7.451,1.001,1.001,1.001,1.001,12.831,2.081,5.301,1.001,2.081,1.001,1.001,2.081,3.151,1.001,2.081,2.081,1.001,2.081,2.081,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.081,1.001,1.001,2.081,2.081,1.001,2.081,1.001,1.001,1.001,12.831,1.001,1.001,1.001,1.001,1.001,1.001,12.831,1.001,2.081,1.001,3.151,1.001,2.081,1.001,1.001,1.001,1.001,4.231,7.451,1.001,1.001,6.381,1.001,1.001,2.081,4.231,2.081,4.231,1.001,1.001,1.001,1.001,1.001,1.001,52.611,10.681,1.001,1.001,2.081,2.081,40.781,1.001,0.01457000710732054
1219984,"This Skillet Chicken And Dumplings is seriously ahhhhhmazing. And did you notice??? One pot to clean! 💃🏼💃🏼💃🏼💃🏼💃🏼💃🏼💃🏼💃🏼💃🏼
.
.
.
.
Get the recipe and more by clicking the link in my profile @thesuburbansoapbox .
.
.
.
#chickenanddumplings #skilletdinner #onepotmeal #chickendinner https://thesuburbansoapbox.com/chicken-dumplings-skillet-casserole-recipe/ #getinmybelly  #theeverymom #foodielife #phillyfoodie #f52familystyle #foodblogeats #foodblogfeed #feedfeed  #eatingfortheinsta #devourpower #heresmyfood  #gloobyfood #theeverygirlcooks #bhgstylemaker #williamsonoma  @thefeedfeed  @delish #ediblephilly @williamssonoma #mainlinetoday  @thecookfeed  #phillyblogger  #mainlineparent #eatprettythings  @pacificfoods @bobsredmill @lodgecastiron #eatwhatyoulove #foodaholic #foodwinewomen #yougottaeatthis",29,9,"['skillet', 'chicken', 'dumplings', 'seriously', 'ahhhhhmazing', 'notice', 'one', 'pot', 'clean', 'get', 'recipe', 'clicking', 'link', 'profile']",0.6173,0.308,21.2121,3.4028916848125346,thesuburbansoapbox,0,1959194348454493734,182,11,thesuburbansoapbox,11256,2281,2460,Creators & Celebrities,2.001,66.001,79.501,50.211,2.001,44.101,11.831,65.62100000000001,47.151,33.311,25.621,5.621,4.081,2.541,1.001,2.541,1.001,1.001,2.541,10.231,4.081,4.081,5.621,4.081,2.541,5.621,1.001,8.691,4.081,4.081,1.001,1.001,1.001,1.001,7.151000000000001,1.001,4.081,2.541,1.001,1.001,1.001,2.541,1.001,1.001,2.541,2.541,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.541,1.001,1.001,1.001,1.001,1.001,1.001,2.541,1.001,1.001,1.001,1.001,2.541,1.001,1.001,2.541,1.001,1.001,1.001,1.001,1.001,1.001,14.851,1.001,1.001,1.001,1.001,1.001,1.001,14.851,1.001,1.001,1.001,2.541,1.001,1.001,1.001,1.001,1.001,1.001,4.081,4.081,2.541,1.001,2.541,1.001,1.001,1.001,1.001,2.541,2.541,1.001,2.541,2.541,1.001,2.541,1.001,76.381,14.851,1.001,5.621,2.541,1.001,56.381,28.691000000000003,0.017146410803127222
1219985,"It’s my BIRTHDAY! 🎂🍰🍾🥂🎈🎊🎉 So if you couldn’t find a better excuse to eat a Funfetti Cheesecake today then celebrate with me! But I never need an excuse to eat Funfetti Cake....being alive is reason enough. Right?? 💗
.
.
.
.
Get the recipe and more by clicking the link in my profile @thesuburbansoapbox .
.
.
.
#birthdaylove #funfetticake #cheesecakelovers #birthdaycakes https://thesuburbansoapbox.com/easy-funfetti-cheesecake-recipe/ #bakefromscratch #getinmybelly  #theeverymom #foodielife #phillyfoodie #f52familystyle #foodblogeats #foodblogfeed #feedfeed  #eatingfortheinsta #devourpower #heresmyfood  #gloobyfood #theeverygirlcooks #bhgstylemaker #williamsonoma  @thefeedfeed  @delish #ediblephilly @williamssonoma #mainlinetoday  @thecookfeed  #phillyblogger  #mainlineparent #eatprettythings  @dominosugar @nabiscosnacks @egglandsbest @lovemyphilly #eatwhatyoulove #foodaholic #foodwinewomen #yougottaeatthis #itmustbethephilly",31,10,"['’', 'birthday', '’', 'find', 'better', 'excuse', 'eat', 'funfetti', 'cheesecake', 'today', 'celebrate', 'never', 'need', 'excuse', 'eat', 'funfetti', 'cake', 'alive', 'reason', 'enough', 'right', 'get', 'recipe', 'clicking', 'link', 'profile']",0.6932777777777779,0.5025,22.204100000000004,2.8348355942667403,thesuburbansoapbox,0,1959585653353453760,422,67,thesuburbansoapbox,11256,2281,2460,Creators & Celebrities,2.001,90.001,69.741,11.281,27.181,95.241,13.711,52.691,59.431,40.331,31.341,7.741,6.621,5.4910000000000005,1.001,2.121,1.001,1.001,2.121,11.111,6.621,2.121,6.621,5.4910000000000005,3.251,6.621,3.251,12.241,5.4910000000000005,3.251,3.251,2.121,3.251,1.001,17.851000000000003,2.121,9.991,3.251,4.371,3.251,2.121,1.001,3.251,1.001,6.621,6.621,1.001,2.121,2.121,1.001,1.001,1.001,1.001,1.001,5.4910000000000005,4.371,1.001,1.001,1.001,3.251,1.001,2.121,1.001,1.001,1.001,1.001,2.121,1.001,1.001,2.121,2.121,2.121,1.001,1.001,1.001,1.001,13.361,2.121,1.001,1.001,1.001,1.001,1.001,12.241,1.001,2.121,1.001,2.121,1.001,2.121,1.001,1.001,1.001,1.001,7.741,3.251,1.001,1.001,2.121,1.001,1.001,1.001,7.741,1.001,4.371,1.001,1.001,1.001,1.001,1.001,1.001,66.171,15.611,1.001,3.251,3.251,3.251,44.821,9.991,0.043443496801705755
1219986,"Snow Day. Game Day. This Slow Cooker French Dip is perfection. .
.
.
.
Get the recipe and more by clicking the link in my profile @thesuburbansoapbox .
.
.
.
#frenchdip #slowcooker #crockpotrecipes #snowdays #gamedayfood https://thesuburbansoapbox.com/easy-slow-cooker-french-dip-sandwich/ #getinmybelly  #theeverymom #foodielife #phillyfoodie #f52familystyle #foodblogeats #foodblogfeed #feedfeed  #eatingfortheinsta #devourpower #heresmyfood  #gloobyfood #theeverygirlcooks #bhgstylemaker #williamsonoma  @thefeedfeed  @delish #ediblephilly @williamssonoma #mainlinetoday  @thecookfeed  #phillyblogger  #mainlineparent #eatprettythings  @pacificfoods @beefitswhatsfordinner @allclad #eatwhatyoulove #foodaholic #foodwinewomen #yougottaeatthis",30,9,"['snow', 'day', 'game', 'day', 'slow', 'cooker', 'french', 'dip', 'perfection', 'get', 'recipe', 'clicking', 'link', 'profile']",0.645,0.4070833333333334,21.0137,3.4647666848125342,thesuburbansoapbox,0,1960666569224065508,283,8,thesuburbansoapbox,11256,2281,2460,Creators & Celebrities,2.001,62.001,90.521,31.911,4.621,45.831,13.201,64.931,43.621,22.311,15.751,4.281,2.641,2.641,1.001,1.001,1.001,1.001,2.641,9.201,4.281,2.641,4.281,2.641,1.001,2.641,1.001,5.921,4.281,4.281,2.641,1.001,2.641,1.001,5.921,1.001,2.641,1.001,1.001,1.001,1.001,2.641,1.001,1.001,2.641,2.641,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,4.281,1.001,2.641,2.641,7.561,7.561,1.001,1.001,1.001,1.001,12.481,1.001,1.001,1.001,1.001,1.001,1.001,12.481,1.001,1.001,1.001,2.641,1.001,1.001,1.001,1.001,1.001,1.001,4.281,4.281,1.001,2.641,2.641,1.001,1.001,1.001,4.281,1.001,2.641,1.001,1.001,1.001,1.001,1.001,1.001,79.691,19.031,1.001,1.001,1.001,1.001,61.661,1.001,0.025852878464818763
1219987,"Anyone else end up with tight 👖 after the long weekend! I’ll seriously be sipping these easy Pineapple Spinach Smoothies for the next week until things are less restricting. .
.
.
.
.
Get the recipe and more by clicking the link in my profile @thesuburbansoapbox .
.
.
.
#spinachsmoothie #smoothielovers #smoothierecipes #avocadosmoothie #healthymom  https://thesuburbansoapbox.com/kiwi-pineapple-spinach-smoothie-recipe/  #theeverymom #foodielife #phillyfoodie #f52familystyle #foodblogeats #foodblogfeed #feedfeed  #eatingfortheinsta #devourpower #heresmyfood  #gloobyfood #theeverygirlcooks #bhgstylemaker #williamsonoma  @thefeedfeed  @delish #ediblephilly @williamssonoma #mainlinetoday  @thecookfeed  #phillyblogger  #mainlineparent #eatprettythings @chobani @dolesunshine @melissasproduce #eatwhatyoulove #healthyme #foodwinewomen #bhgcelebrate",29,9,"['anyone', 'else', 'end', 'tight', 'long', 'weekend', '’', 'seriously', 'sipping', 'easy', 'pineapple', 'spinach', 'smoothies', 'next', 'week', 'things', 'less', 'restricting', 'get', 'recipe', 'clicking', 'link', 'profile']",0.5732142857142856,0.3235,21.8073,3.11134322062965,thesuburbansoapbox,0,1962021235086259228,148,17,thesuburbansoapbox,11256,2281,2460,Creators & Celebrities,2.001,78.001,86.51100000000001,27.011000000000003,33.281,80.891,20.251,58.141,55.551,43.861,30.871,7.491,3.601,3.601,1.001,1.001,1.001,1.001,4.901,11.391,6.191000000000001,2.301,10.091,4.901,3.601,4.901,1.001,7.491,13.991,6.191000000000001,2.301,1.001,1.001,2.301,13.991,1.001,4.901,1.001,1.001,1.001,2.301,2.301,2.301,1.001,7.491,6.191000000000001,2.301,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.301,1.001,1.001,1.001,1.001,1.001,1.001,2.301,1.001,1.001,1.001,1.001,2.301,1.001,1.001,2.301,2.301,2.301,1.001,1.001,1.001,1.001,8.791,1.001,1.001,1.001,1.001,1.001,1.001,8.791,1.001,1.001,1.001,2.301,1.001,1.001,1.001,1.001,1.001,1.001,8.791,10.091,1.001,1.001,4.901,1.001,1.001,6.191000000000001,8.791,1.001,2.301,2.301,1.001,1.001,1.001,1.001,1.001,63.341,13.991,1.001,1.001,2.301,2.301,47.751,2.301,0.014658848614072495
1219988,"Super easy, EXTRA CRISPY Oven BAKED Chicken Tenders are NEW over on @thesuburbansoapbox today!!!! .
.
.
.
Click the link in my profile to get the recipe @thesuburbansoapbox .
.
.
.
#winnerwinnerchickendinner #chickentenders #bakedchicken #healthymom #healthykidsfood https://thesuburbansoapbox.com/easy-oven-baked-chicken-tenders-recipe/ #getinmybelly  #theeverymom #foodielife #phillyfoodie #f52familystyle #foodblogeats #foodblogfeed #feedfeed  #eatingfortheinsta #devourpower #heresmyfood  #gloobyfood #theeverygirlcooks #bhgstylemaker #williamsonoma  @thefeedfeed  @delish #ediblephilly @williamssonoma #mainlinetoday  @thecookfeed  #phillyblogger  #mainlineparent #eatprettythings  @delallofoods @perduechicken #eatwhatyoulove #foodaholic #foodwinewomen #yougottaeatthis @egglandsbest",30,10,"['super', 'easy', 'extra', 'crispy', 'oven', 'baked', 'chicken', 'tenders', 'new', 'today', 'click', 'link', 'profile', 'get', 'recipe']",0.6931538461538462,0.4055384615384616,21.0137,3.226875,thesuburbansoapbox,0,1962524039794101979,152,7,thesuburbansoapbox,11256,2281,2460,Creators & Celebrities,2.001,63.001,96.941,32.061,4.431,98.311,21.671000000000003,65.521,44.551,26.811,13.901,2.611,2.611,2.611,1.001,1.001,1.001,1.001,1.001,5.841,4.231,2.611,7.451,2.611,1.001,1.001,1.001,7.451,9.061,2.611,2.611,1.001,2.611,2.611,5.841,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,7.451,7.451,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.611,1.001,1.001,2.611,2.611,1.001,2.611,1.001,1.001,1.001,15.521,1.001,1.001,1.001,1.001,1.001,1.001,15.521,1.001,1.001,1.001,2.611,1.001,2.611,1.001,2.611,1.001,1.001,5.841,5.841,1.001,1.001,4.231,1.001,1.001,2.611,4.231,1.001,4.231,1.001,1.001,1.001,1.001,1.001,1.001,83.26100000000001,13.901,2.611,1.001,7.451,1.001,62.291,1.001,0.014125799573560768
1219989,"BEST EVER Banana Bread....ready for you to customize. What would you add to this classic?
.
.
.
.
Get the recipe by clicking the link in my profile @thesuburbansoapbox .
.
.
.
#bananabread #bakefromscratch #comfortfoods https://thesuburbansoapbox.com/best-banana-bread-recipe/ #bakefromscratch #getinmybelly  #theeverymom #foodielife #phillyfoodie #f52familystyle #foodblogeats #foodblogfeed #feedfeed  #eatingfortheinsta #devourpower #heresmyfood  #gloobyfood #theeverygirlcooks #bhgstylemaker #williamsonoma  @thefeedfeed  @delish #ediblephilly @williamssonoma #mainlinetoday  @thecookfeed  #phillyblogger  #mainlineparent #eatprettythings  @dominosugar @chobani @egglandsbest @bobsredmill #eatwhatyoulove #foodaholic #foodwinewomen #yougottaeatthis",29,10,"['best', 'ever', 'banana', 'bread', 'ready', 'customize', 'would', 'add', 'classic', 'get', 'recipe', 'clicking', 'link', 'profile']",0.6507,0.3516,21.0633,3.034688913083379,thesuburbansoapbox,0,1963508664234342377,177,15,thesuburbansoapbox,11256,2281,2460,Creators & Celebrities,2.001,65.001,90.521,68.521,2.001,70.40100000000001,17.001,63.501,49.441,32.251000000000005,22.881,8.811,5.691000000000001,2.561,1.001,4.131,1.001,1.001,4.131,7.251,4.131,2.561,8.811,2.561,2.561,1.001,1.001,7.251,5.691000000000001,2.561,2.561,1.001,2.561,1.001,4.131,2.561,2.561,1.001,1.001,2.561,1.001,1.001,1.001,1.001,4.131,4.131,1.001,2.561,2.561,1.001,1.001,1.001,1.001,1.001,4.131,1.001,1.001,1.001,1.001,1.001,1.001,4.131,1.001,1.001,1.001,1.001,2.561,1.001,1.001,2.561,1.001,1.001,1.001,1.001,1.001,1.001,16.631,1.001,1.001,1.001,1.001,1.001,1.001,16.631,1.001,1.001,1.001,2.561,1.001,1.001,1.001,1.001,1.001,1.001,5.691000000000001,2.561,1.001,1.001,2.561,1.001,1.001,1.001,4.131,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,80.691,21.311,1.001,2.561,1.001,1.001,58.811,1.001,0.017057569296375266
1219990,"When you want your fruit salad to be so totally extra....top it with Champagne Mimosa Dressing. 🕺💃🏼🕺💃🏼
.
.
.
.
Get the recipe by clicking the link in my profile @thesuburbansoapbox .
.
.
.
#fruitsaladyummyyummy #fruitsalad #healthymom #brunchgoals https://thesuburbansoapbox.com/sparkling-fruit-salad-champagne-mimosa-dressing/  #theeverymom #foodielife #phillyfoodie #f52familystyle #foodblogeats #foodblogfeed #feedfeed  #eatingfortheinsta #devourpower #heresmyfood  #gloobyfood #theeverygirlcooks #bhgstylemaker #williamsonoma  @thefeedfeed  @delish #ediblephilly @williamssonoma #mainlinetoday  @thecookfeed  #phillyblogger  #mainlineparent #eatprettythings @veuveclicquot @dolesunshine @melissasproduce #eatwhatyoulove #healthyme #foodwinewomen #bhgcelebrate",28,9,"['want', 'fruit', 'salad', 'totally', 'extra', 'top', 'champagne', 'mimosa', 'dressing', 'get', 'recipe', 'clicking', 'link', 'profile']",0.7151818181818181,0.4170909090909091,21.2121,3.4357511304667034,thesuburbansoapbox,0,1964287794605391957,189,14,thesuburbansoapbox,11256,2281,2460,Creators & Celebrities,2.001,64.001,79.061,68.921,2.001,1.001,16.750999999999998,62.901,45.441,31.161,23.221,7.351,5.761,2.591,1.001,4.170999999999999,1.001,1.001,2.591,7.351,4.170999999999999,2.591,7.351,2.591,5.761,4.170999999999999,1.001,7.351,4.170999999999999,2.591,1.001,1.001,1.001,1.001,5.761,1.001,4.170999999999999,1.001,1.001,2.591,1.001,2.591,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,4.170999999999999,1.001,1.001,1.001,1.001,1.001,1.001,4.170999999999999,1.001,1.001,1.001,1.001,2.591,1.001,1.001,2.591,1.001,1.001,1.001,1.001,1.001,1.001,15.291,1.001,1.001,1.001,1.001,2.591,1.001,13.701,1.001,1.001,2.591,2.591,1.001,2.591,1.001,1.001,1.001,1.001,2.591,4.170999999999999,1.001,1.001,4.170999999999999,1.001,1.001,1.001,2.591,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,77.191,21.631,1.001,1.001,1.001,1.001,56.561,10.521,0.018034825870646767
1219991,"Last week I was elbows deep in this seafood tower at @parcrittenhouse and this week I’m sitting at home helping Landon scrub sharpie off his eyelids. 🤦🏼‍♀️
.
.
Last Friday trumps this Friday. .
.
.
.
#phillyeats #eaterphilly #phillyfood #phillyfoodie #seafoodtower #parcrittenhouse  #getinmybelly  #theeverymom #foodielife #f52familystyle #foodblogeats #foodblogfeed #feedfeed  #eatingfortheinsta #devourpower #heresmyfood  #gloobyfood #theeverygirlcooks  #ediblephilly  #mainlinetoday  #phillyblogger  #mainlineparent #eatprettythings  @mainlineparent  @fabphillyeats @phillyfoodporn #eatwhatyoulove #foodwinewomen #bhgfood",27,5,"['last', 'week', 'elbows', 'deep', 'seafood', 'tower', 'week', '’', 'sitting', 'home', 'helping', 'landon', 'scrub', 'sharpie', 'eyelids', '\u200d', 'last', 'friday', 'trumps', 'friday']",0.5851999999999999,0.3473,20.914500000000004,3.584228612904841,thesuburbansoapbox,0,1964993989636815562,112,6,thesuburbansoapbox,11256,2281,2460,Creators & Celebrities,2.001,61.001,74.361,31.771,52.551,46.291,16.000999999999998,59.331,54.331,29.331,21.001,11.001,6.001,4.331,1.001,1.001,2.671,1.001,6.001,7.671,1.001,2.671,7.671,4.331,1.001,2.671,1.001,7.671,2.671,4.331,2.671,2.671,1.001,1.001,14.331,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.671,2.671,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,4.331,2.671,2.671,1.001,1.001,1.001,1.001,2.671,1.001,1.001,1.001,2.671,1.001,1.001,1.001,1.001,2.671,1.001,2.671,1.001,1.001,1.001,16.000999999999998,1.001,1.001,1.001,1.001,1.001,1.001,12.671,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,9.331,1.001,1.001,7.671,2.671,1.001,1.001,11.001,2.671,2.671,1.001,1.001,1.001,1.001,1.001,1.001,66.001,14.331,1.001,1.001,1.001,2.671,51.001,6.001,0.010483297796730632
1219992,"Sunday mornings deserve Brioche French Toast. 💗🍞
.
.
.
.
Get the recipe and more by clicking the link in my profile @thesuburbansoapbox .
.
.
.
#frenchtoast #brunchgoals #sundaybrunch #breakfastideas #brioche https://thesuburbansoapbox.com/best-french-toast-recipe/ #theeverymom #foodielife #phillyfoodie #f52familystyle #foodblogeats #foodblogfeed #feedfeed  #eatingfortheinsta #devourpower #heresmyfood  #gloobyfood #theeverygirlcooks #bhgstylemaker #williamsonoma  @thefeedfeed  @delish #ediblephilly @williamssonoma #mainlinetoday  @thecookfeed  #phillyblogger  #mainlineparent #eatprettythings @mccormickspice @challengedairyinc @egglandsbest #eatwhatyoulove #healthyme #foodwinewomen #bhgcelebrate",29,9,"['sunday', 'mornings', 'deserve', 'brioche', 'french', 'toast', 'get', 'recipe', 'clicking', 'link', 'profile']",0.696,0.348,20.6665,3.266044492833425,thesuburbansoapbox,0,1965712081426018447,194,15,thesuburbansoapbox,11256,2281,2460,Creators & Celebrities,2.001,56.001,94.701,30.951,3.491,48.861,14.751,73.73100000000001,42.821,17.361,13.731,2.821,2.821,2.821,1.001,1.001,1.001,1.001,1.001,8.271,4.641,2.821,4.641,1.001,1.001,2.821,1.001,4.641,2.821,2.821,2.821,1.001,2.821,1.001,8.271,1.001,2.821,1.001,1.001,2.821,1.001,1.001,1.001,1.001,2.821,2.821,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.821,2.821,1.001,1.001,1.001,2.821,1.001,1.001,1.001,1.001,1.001,1.001,4.641,1.001,2.821,2.821,1.001,1.001,1.001,1.001,1.001,1.001,15.551,1.001,1.001,1.001,1.001,1.001,1.001,15.551,1.001,1.001,1.001,2.821,1.001,1.001,1.001,1.001,1.001,1.001,2.821,2.821,1.001,1.001,2.821,1.001,1.001,1.001,6.4510000000000005,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,82.821,17.361,1.001,1.001,1.001,1.001,66.45100000000001,4.641,0.018567874911158494
1219993,"I have a bunch of banana bread recipes on the blog but this Blueberry Banana Bread has seriously stolen my 💜
.
.
.
.
Get the recipe and more by clicking the link in my profile @thesuburbansoapbox .
.
.
.
#bananabread #quickbread #bakefromscratch #bakinglove #brunchgoals https://thesuburbansoapbox.com/blueberry-banana-bread-with-cinnamon-streusel-and-lemon-glaze/ #theeverymom #foodielife #phillyfoodie #f52familystyle #foodblogeats #foodblogfeed #feedfeed  #eatingfortheinsta #devourpower #heresmyfood  #gloobyfood #theeverygirlcooks #bhgstylemaker #williamsonoma  @thefeedfeed  @delish #ediblephilly @williamssonoma #mainlinetoday  @thecookfeed  #phillyblogger  #mainlineparent #eatprettythings @mccormickspice @challengedairyinc @egglandsbest #eatwhatyoulove #healthyme #foodwinewomen #bhgcelebrate @bobsredmill",29,10,"['bunch', 'banana', 'bread', 'recipes', 'blog', 'blueberry', 'banana', 'bread', 'seriously', 'stolen', 'get', 'recipe', 'clicking', 'link', 'profile']",0.5917499999999999,0.3407499999999999,21.6089,3.711578947368421,thesuburbansoapbox,0,1966123349207124995,218,10,thesuburbansoapbox,11256,2281,2460,Creators & Celebrities,2.001,71.001,88.43100000000001,14.301,3.361,42.281,24.331,59.571,53.861,31.001,26.711,6.711,5.291,5.291,1.001,1.001,1.001,1.001,2.431,13.861,6.711,2.431,6.711,3.861,2.431,3.861,1.001,8.141,2.431,3.861,2.431,1.001,2.431,1.001,6.711,1.001,3.861,1.001,1.001,1.001,1.001,2.431,2.431,1.001,2.431,2.431,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.861,1.001,1.001,3.861,1.001,1.001,1.001,1.001,1.001,1.001,19.571,1.001,1.001,1.001,1.001,1.001,1.001,19.571,1.001,1.001,1.001,3.861,1.001,1.001,1.001,1.001,1.001,1.001,3.861,2.431,1.001,1.001,2.431,1.001,1.001,1.001,1.001,2.431,2.431,1.001,1.001,1.001,1.001,1.001,1.001,65.29100000000001,12.431,1.001,1.001,1.001,1.001,53.861,2.431,0.02025586353944563
